timestamp,datetime_utc,datetime_bj,action,price,size,position_before,position_after,equity,pnl,reason,ema_fast,ema_slow,gap_bps,signal
1766168102.654305,2025-12-19 18:15:02,2025-12-20 02:15:02,BarData,123.957,0,0.0,0.0,193.084295,0.0,✅ 触发交易,123.957,124.124,13.5,-1
1766168106.6593292,2025-12-19 18:15:06,2025-12-20 02:15:06,Strategy_Open,123.957,1.0,0,0.0,193.084295,0.0,Strategy_Signal,123.957,124.124,13.5,-1
1766168160.6002798,2025-12-19 18:16:00,2025-12-20 02:16:00,BarData,124.031,0,0.0,0.0,193.084295,0.0,❌ 震荡 (Gap 7.3 < 10),124.031,124.121,7.3,0
1766168220.2288675,2025-12-19 18:17:00,2025-12-20 02:17:00,BarData,124.126,0,0.0,0.0,193.084295,0.0,❌ 震荡 (Gap 0.4 < 10),124.126,124.121,0.4,0
1766168280.2089481,2025-12-19 18:18:00,2025-12-20 02:18:00,BarData,123.91,0,0.0,0.0,193.084295,0.0,✅ 触发交易,123.910,124.114,16.5,-1
1766168284.2110171,2025-12-19 18:18:04,2025-12-20 02:18:04,Strategy_Open,123.91,1.0,0,0.0,193.084295,0.0,Strategy_Signal,123.910,124.114,16.5,-1
1766168340.2305236,2025-12-19 18:19:00,2025-12-20 02:19:00,BarData,124.051,0,0.0,0.0,193.084295,0.0,❌ 震荡 (Gap 4.9 < 10),124.051,124.112,4.9,0
1766168400.2797716,2025-12-19 18:20:00,2025-12-20 02:20:00,BarData,124.256,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.256,124.117,11.2,1
1766168404.146664,2025-12-19 18:20:04,2025-12-20 02:20:04,Strategy_Open,124.256,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.256,124.117,11.2,1
1766168461.9523783,2025-12-19 18:21:01,2025-12-20 02:21:01,BarData,124.444,0,0.0,0.0,193.084295,0.0,✅ 触发交易,124.444,124.128,25.4,1
1766168465.8553152,2025-12-19 18:21:05,2025-12-20 02:21:05,Strategy_Open,124.444,1.0,0,0.0,193.084295,0.0,Strategy_Signal,124.444,124.128,25.4,1
